Main-Item,Summary 1,Target
http://www.wikidata.org/entity/Q18625,<start> La estas komunumo de Italio. <end>,"<start> Ĉi tiu jaro estas normala jaro komenciĝanta ĵaŭde ( ligilo montras kalendaron ) . En la jaro <year>  post Kristo okazis , interalie : <end>"
http://www.wikidata.org/entity/Q1148705,<start> estas komunumo en Germanio. <end>,<start> Cyril TOURNEUR ( n. <end>
http://www.wikidata.org/entity/Q313997,<start> estas komunumo en Germanio. <end>,"<start> Solomon West Ridgeway Dias Bandaranaike , mallonge Solomon Bandaranaike (8 - an de januaro <year>  en Kolombo – 0  - an de septembro <year>  samloke ) estis ĉefministro de Cejlono , nuna Srilanko de <year>  ĝis <year>  . <end>"
http://www.wikidata.org/entity/Q189327,<start> estas komunumo en Germanio. <end>,<start> La Ora Pokalo ( hispane Copa de Oro kaj angle Gold Cup ) estas futbala ĉampioneco inter nacioj de Nordameriko en la futbala federacio CONCACAF . <end>
http://www.wikidata.org/entity/Q659866,<start> estas komunumo de Italio. <end>,<start> Thalfang estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q176126,<start> estas komunumo de Italio. <end>,"<start> Philip KAUFMAN ( esperante : Filipo KAŬFMANO ; naskiĝis la 0  - an de oktobro <year>  en Ĉikago , Usono ) estas usona filmreĝisoro kaj scenaristo . <end>"
http://www.wikidata.org/entity/Q1445340,<start> estas komunumo de Italio. <end>,"<start> Encinasola ( Anzino sola , kio aperas en la blazono de la vilaĝo sub krono ) estas municipo de Hispanio , en la provinco de Onubo , regiono de Andaluzio . <end>"
http://www.wikidata.org/entity/Q1084379,<start> estas komunumo en Germanio. <end>,"<start> Sárszentmihály ( ŝArsentmihAj ) estas vilaĝo en Hungario en regiono Meza Transdanubio , en departemento Fejér , en subregiono de Székesfehérvár. <end>"
http://www.wikidata.org/entity/Q481810,<start> estas komunumo en Germanio. <end>,<start> Poggioreale estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q148728,<start> estas komunumo de Italio. <end>,"<start> La blanka pikonio ( Picconia excelsa ) estas palearktisa specio el la genro pikonio de la familio de oleacoj , endemia en Makaronezio . <end>"
http://www.wikidata.org/entity/Q315353,<start> estas komunumo de Italio. <end>,"<start> John Taverner devus ne konfuziĝi kun la 0  - a — 0  - a-jarcenta britia komponisto John Tavener.John TAVERNER ( naskiĝis ĉirkaŭ <year>  , mortis je la 0  - a de oktobro , <year>  ) estas konsiderata kiel la plej grava angla komponisto de sia tempo . <end>"
http://www.wikidata.org/entity/Q919904,<start> estas komunumo en Germanio. <end>,"<start> Serro ( prononco : seho ) estas urbo de la brazila subŝtato Minas-Ĝerajso . tFondita en <year>  , la municipo taksas 0  enloĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q654601,<start> estas komunumo en Germanio. <end>,<start> Schwarzenborn estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q131008,<start> estas komunumo de Italio. <end>,<start> Jonstonatolo estas atolo en Nord-Pacifiko apartenanta al la Usonaj Malgrandaj Insuloj . <end>
http://www.wikidata.org/entity/Q1982889,<start> estas komunumo en Germanio. <end>,"<start> Municipo Tisá troviĝas en distrikto Ústí nad Labem , regiono Ústí nad Labem . <end>"
http://www.wikidata.org/entity/Q60163,<start> estas komunumo en Germanio. <end>,"<start> Leo von Klenze ( 1784-1864 ) , novklasika germana arkitekto , pentristo kaj verkisto.Li elstaris kiel arkitekto de la bavara nobelaro sub la regado de Ludoviko la 0  - a. <end>"
http://www.wikidata.org/entity/Q191962,<start> estas komunumo de Italio. <end>,<start> Aĥajoj estis unu el la malnovgrekaj gentoj . <end>
http://www.wikidata.org/entity/Q210623,<start> estas komunumo de Italio. <end>,"<start> La tainoj estas aro de indiĝenaj popoloj devenantaj el la aktuala teritorio de Venezuelo , kiuj laŭlonge de la jarcentoj loĝis en la insuloj de la Antiloj . <end>"
http://www.wikidata.org/entity/Q208195,<start> estas komunumo en Germanio. <end>,<start> Plezuro estas la konsciostato kontrasta al doloro . <end>
http://www.wikidata.org/entity/Q339258,<start> estas komunumo de Italio. <end>,<start> Mokha ( el la araba : المخا al-Mukhā / al-muḵā ; angle pli ofte el Mocha ) estas havenurbo en Jemeno ĉe la Ruĝa Maro . Laŭ Mokha estas nomitaj specifaj manieroj prepari kafon en Arabio kaj en vienaj kafejoj . <end>
http://www.wikidata.org/entity/Q28848,<start> estas komunumo de Italio. <end>,"<start> Saint Paul ( prononcita "" Sejnt Pal "" , angle de Sankta Paŭlo ) estas la ĉefurbo kaj dua plej granda urbo de la Usona ŝtato de Minesoto . <end>"
http://www.wikidata.org/entity/Q666253,<start> estas komunumo de Italio. <end>,<start> La administra distrikto Emme-Valo estas administra unuo de Kantono Berno . <end>
http://www.wikidata.org/entity/Q952277,<start> estas komunumo de Italio. <end>,"<start> Ourizona estas municipo de la brazila subŝtato Paranao , kiu taksis 0  enloĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q16426679,<start> estas komunumo de Italio. <end>,"<start> Ciceu [ ĉiĉeu ] ( hungare : Csíkcsicsó [ ĉkĉiĉo ] ) estas vilaĝo kaj komunuma sidejo en Rumanio en proksimo de rivereto Frumoasa , kiu enfluas en la Olton norde de Miercurea Ciuc . <end>"
http://www.wikidata.org/entity/Q560923,<start> La estas komunumo en Germanio. <end>,<start> Herzhorn estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q2713336,<start> estas komunumo de Italio. <end>,<start> Neotyphodium estas genro de fungoj de la familio Clavicipitaceae . <end>
http://www.wikidata.org/entity/Q572440,<start> estas komunumo en Germanio. <end>,"<start> Monsieur Verdoux ( Sinjoro Verdoux ) estas usona filmo , de Charles Chaplin , aperinta en <year>  . <end>"
http://www.wikidata.org/entity/Q1316022,<start> estas komunumo en Germanio. <end>,"<start> La Norda grizkapa pasero , Grizkapa pasero ( laŭ la latina scienca nomo ) , aŭ Komuna Grizkapa pasero ( Passer griseus ) , estas birdo de la familio de Paseredoj kaj plej tipa genro de paseroj , troviĝanta kiel birdospecio de loĝantaj birdoj en multe de tropika Afriko . <end>"
http://www.wikidata.org/entity/Q52435,<start> estas komunumo de Italio. <end>,"<start> Giudecca [ ĝudeka ] ( venecie : Zueca [ d ͡ zu . ˈe. ka ] ) estas insulo sude de Venecio , en la Laguno de Venecio . <end>"
http://www.wikidata.org/entity/Q2032430,<start> estas komunumo en Germanio. <end>,<start> Walter Bower ( n. ĉ . <end>
http://www.wikidata.org/entity/Q5507,<start> estas komunumo de Italio. <end>,"<start> En la jaro <year>  post Kristo okazis , interalie : <end>"
http://www.wikidata.org/entity/Q550,<start> estas komunumo de Italio. <end>,"<start> La Avenuo de la Elizeaj Kampoj aŭ france L ’ Avenue des Champs-Élysées estas la nomo de la plej fama bulvardo en Parizo , Francio . <end>"
http://www.wikidata.org/entity/Q2077893,<start> estas komunumo de Italio. <end>,"<start> Califórnia estas municipo de la brazila subŝtato Paranao , kiu taksis 0  enloĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q378813,<start> estas komunumo en Germanio. <end>,<start> Anetan estas distrikto kaj elektodistrikto de Nauro . <end>
http://www.wikidata.org/entity/Q3132,<start> estas komunumo de Italio. <end>,<start> La urbo Moers [ mers ] situas ĉe la malsupra Niederrhein en la okcidento de la Ruhr-regiono en Nordrejn-Vestfalio kaj estas urbo de la distrikto Wesel en la distriktaro Duseldorfo . <end>
http://www.wikidata.org/entity/Q6893,<start> La estas komunumo de Italio. <end>,"<start> Ĉi tiu jaro estas normala jaro komenciĝanta vendrede ( ligilo montras kalendaron ) . En la jaro <year>  post Kristo okazis , interalie : <end>"
http://www.wikidata.org/entity/Q1754403,<start> estas komunumo de Italio. <end>,"<start> Assis Brasil estas municipo de la brazila subŝtato Akro , kiu taksis 0  enloĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q558083,<start> estas komunumo de Italio. <end>,<start> Schmalfeld estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q650219,<start> estas komunumo en Germanio. <end>,"<start> Arthur SEYß-INQUART , naskiĝinta kiel Arthur ZAJTICH la 0  - a de julio <year>  en Stonařov , ekzekutita la 0  - an de oktobro <year>  en Nurembergo ) estis aŭstra juristo kaj politikisto kunlaboranta kun nazia Germanio.Li invitis Adolf Hitler sendi soldatojn por okupi Aŭstrion , la 0  - an de marto <year>  . <end>"
http://www.wikidata.org/entity/Q10189,<start> estas komunumo de Italio. <end>,"<start> Der Tagesspiegel ( « La ĉiutaga spegulo » ; devizo : « rerum cognoscere causas » , t. e. <end>"
http://www.wikidata.org/entity/Q318245,<start> estas komunumo en Germanio. <end>,<start> Ĉoibalsan ( mongole : Чойбалсан ) estas la kvara plej granda urbo en Mongolio . <end>
http://www.wikidata.org/entity/Q503266,<start> estas komunumo en Germanio. <end>,<start> Bad Teinach-Zavelstein - prononco [ battajnaĥCAvlŝtajn ] - estas urba komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q1335573,<start> estas komunumo en Germanio. <end>,"<start> Emerson College ( Kolegio Emerson ) estis fondita en <year>  fare de Charles Wesley Emerson kiel "" school of oratory ( lernejo de oratoreco ) en Boston , Massachusetts . <end>"
http://www.wikidata.org/entity/Q511955,<start> estas komunumo en Germanio. <end>,<start> Gesees estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q666937,<start> estas komunumo de Italio. <end>,<start> Treptower Park ( Treptova Parko ) estas parko en la orienta parto de Berlino . <end>
http://www.wikidata.org/entity/Q9536,<start> estas komunumo en Germanio. <end>,<start> Bad Doberan estas urba komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q383850,<start> estas komunumo en Germanio. <end>,"<start> Litovel estas urbo kun 0  0  loĝantoj , situanta sur rivero Morava , 0  km de distrikta urbo Olomouc . <end>"
http://www.wikidata.org/entity/Q205251,<start> estas komunumo en Germanio. <end>,"<start> Pluto aŭ Plutoso ( el la greka Πλοῦτος , riĉeco ) estas la nomo de diversaj roluloj de la helena mitologio : <end>"
http://www.wikidata.org/entity/Q5492045,<start> estas komunumo de Italio. <end>,"<start> La genro ilicio ( latine : illicium ) botanike apartenas al la familio de iliciacoj.En la kuirarto uzatas la sekigitaj fruktoj de unu specio , la stelanizo illicium verum . <end>"
http://www.wikidata.org/entity/Q334907,<start> estas komunumo de Italio. <end>,<start> Lucius Calpurnius Piso Caesoninus ( mortis en 0  aK ) venis el la romia familio Calpurnius kaj en 0  antaŭ nia erao estis konsulo de la Romia Respubliko . <end>
http://www.wikidata.org/entity/Q1141041,<start> estas komunumo en Germanio. <end>,<start> Embera-Ŭoŭnano estas indiĝena regiono en Panamo . <end>
http://www.wikidata.org/entity/Q702528,<start> estas komunumo de Italio. <end>,<start> La Nacia Parko Hainich estas nacia parko en Turingio . <end>
http://www.wikidata.org/entity/Q1801642,<start> estas komunumo de Italio. <end>,"<start> Luzinópolis estas municipo en la brazila subŝtato Tokantinso , kiu havis 0  loĝantojn en <year>  . <end>"
http://www.wikidata.org/entity/Q3655907,<start> estas komunumo en Germanio. <end>,"<start> Stacio Kashiba ( japane : 香芝駅 [ Kaŝiba-eki ] , angle : Kashiba Station ) estas fervoja stacio en Kaŝiba , Gubernio Nara , Japanio . <end>"
http://www.wikidata.org/entity/Q1265238,<start> estas komunumo en Germanio. <end>,<start> La Ĉokotinamo ( Crypturellus kerriae ) estas birdospecio de la familio de Tinamedoj troviĝanta en arbaroj de malaltaj teroj kaj montararbaroj en subtropikaj kaj tropikaj regionoj de Kolombio kaj Panamo . <end>
http://www.wikidata.org/entity/Q2041821,<start> estas komunumo en Germanio. <end>,"<start> Baciro Dabó ( naskiĝis la 0  - an de marto <year>  , pafmortigita la 0  - an de junio <year>  ) estis politikisto en la okcident-afrika ŝtato Gvineo Bisaŭa. <end>"
http://www.wikidata.org/entity/Q2395,<start> estas komunumo de Italio. <end>,<start> La 0  - a de marto estas la 0  - a tago de la jaro ( la 0  - a en superjaroj ) laŭ la gregoria kalendaro . <end>
http://www.wikidata.org/entity/Q2733751,<start> estas komunumo de Italio. <end>,<start> La partio Partio Ekologiista Rumana ( PER ) - rumane Partidul Ecologist Român - estas nacia ekologia-alternativa politika partio en Rumanio . <end>
http://www.wikidata.org/entity/Q34364,<start> estas komunumo de Italio. <end>,<start> Stanghella estas komunumo de Italio . <end>
http://www.wikidata.org/entity/Q158099,<start> estas komunumo en Germanio. <end>,"<start> Antoni Tàpies i Puig , markizo de Tàpies ( Barcelono , 0  - a de decembro de <year>  ) estas pentristo , skulptisto kaj artoteoriisto kataluna . <end>"
http://www.wikidata.org/entity/Q988182,<start> estas komunumo en Germanio. <end>,"<start> Egyházaskesző [ edjhAzaŝkesO ] estas malgranda vilaĝeto en Hungario , en regiono Meza Transdanubio , en Veszprém ( departemento ) , en Distrikto Pápa . <end>"
http://www.wikidata.org/entity/Q356164,<start> estas komunumo en Germanio. <end>,"<start> George Schuller ( naskiĝis la 0  - an de decembro <year>  en Novjorko , Novjorkio ) estas usona ĵaza frapinstrumentisto , komponisto kaj aranĝisto . Schuller estas filo de la komponisto , muziksciencisto kaj kornisto Gunther Schuller kaj alkreskis en Bostono , kie li studis ĵazon ĉe la Muzik-Konservatorio je Nov-Anglujo kaj finiĝis en <year>  per bakalaŭro . <end>"
http://www.wikidata.org/entity/Q1602532,<start> estas komunumo en Germanio. <end>,"<start> Helin estas lago , kiu situas en municipoj Vestre Slidre kaj Vang en departemento Oppland en Norvegio . <end>"
http://www.wikidata.org/entity/Q585355,<start> estas komunumo en Germanio. <end>,<start> Paulinenaue [ paŭLInenaŭe ] estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q317769,<start> estas komunumo en Germanio. <end>,<start> Gulzarilal Nanda ( 4a Julio <year>  – 15a Januaro <year>  ) estis hindia kaj barata politikisto kaj ekonomikisto kiu specialiĝis en labortemoj . <end>
http://www.wikidata.org/entity/Q1084400,<start> estas komunumo de Italio. <end>,"<start> Pákozd [ pAkozd ] estas vilaĝo kun titolo vinvilaĝo en Hungario en regiono Meza Transdanubio , en departemento Fejér , en subregiono de Gárdony . <end>"
http://www.wikidata.org/entity/Q548650,<start> estas komunumo de Italio. <end>,<start> Kammlach estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q206435,<start> estas komunumo de Italio. <end>,"<start> Turning Torso ( Turniĝanta Torso ) estas 0  metrojn alta konstruaĵo kun 0  etaĝoj , inaŭgurita la 0  - an de aŭgusto <year>  en Malmö , Svedio post kvarjara konstruado . Ĝi estas la plej alta loĝebla konstruaĵo en Svedio kaj la dua en Eŭropo , projektita de hispana arkitekto Santiago Calatrava por la sveda entrepreno HSB . <end>"
http://www.wikidata.org/entity/Q1029373,<start> estas komunumo en Germanio. <end>,<start> Bicazu Ardelean bikazu ( hungare : Gyergyóbékás djerdjo : be : ka : ŝ ) estas komunumo en Rumanio en la valo de Bikaz-rivereto nordoriente de Gheorgheni . <end>
http://www.wikidata.org/entity/Q567156,<start> estas komunumo en Germanio. <end>,<start> Brauneberg estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q2041614,<start> La estas komunumo en Germanio. <end>,"<start> Rivero Ouachita ( angle [ ŭá : ŝita :] , france [ ŭaŝitá ] ) , aŭ Vaŝitao , estas rivero en la ŝtatoj Arkansaso kaj Luiziano , Usono . <end>"
http://www.wikidata.org/entity/Q186199,<start> estas komunumo en Germanio. <end>,<start> Ayl estas komunumo en Germanio . <end>
http://www.wikidata.org/entity/Q5057790,<start> La estas komunumo en Germanio. <end>,<start> Stânceni [ stınĉenj ] ( hungare : Gödemesterháza [ godemeŝterhaza ] ) estas komunumo en Rumanio nordoriente de Târgu Mureș . <end>
http://www.wikidata.org/entity/Q718848,<start> estas komunumo en Germanio. <end>,"<start> 0  Saigusa estas malbone konata asteroido de la asteroida zono , malkovrita la 0  - an de januaro <year>  de la japana astronomo Satoru Otomo elde la observatorio de Kijosato , proksime de Hokuto ( gubernio Jamanaŝi , Japanio ) . Ĝi estis nomita en honoro de la japana amatora astronomo kaj radio inĝeniero Yosikazu Saigusa , malkovrinto de pluraj kometoj . <end>"
http://www.wikidata.org/entity/Q248858,<start> estas komunumo en Germanio. <end>,"<start> Gagyapáti [ gadjapAti ] estas tre malgranda vilaĝo en Hungario , en regiono Norda Hungario , en departemento Borsod-Abaúj-Zemplén , en subregiono de Encs . <end>"
http://www.wikidata.org/entity/Q595966,<start> estas komunumo en Germanio. <end>,"<start> <year>  Kanda estas malgranda , ne tre hela asteroido de la asteroida zono , malkovrita la 0  - an de februaro <year>  de la germana astronomo Karl Wilhelm Reinmuth elde la Nacia Observatorio de Hejdelbergo - Königstuhl . Ĝia nomo honoras Kanda Ŝigeru , japanan sciencan verkiston . <end>"
